ID_BOW,Numero_Protocolo,Empresa_Responsable,Nombre_Especimen,Investigador_Asignado,Sede_Contencion,Tipo_BOW,Cepa_Origen,Nivel_Peligro,Tipo_Contencion,Estado_Especimen,Unidades_Stock,Unidades_Activas,Unidades_Cuarentena,Unidades_Eliminadas,Peso_Promedio_kg,Altura_Promedio_m,Fecha_Creacion,Fecha_Ultimo_Reporte,Dias_En_Inventario,Comportamiento_Primario,Tasa_Mutacion_Pct,Estabilidad_Genetica_Pct,Tasa_Mortalidad_Contencion_Pct,Tasa_Fuga_Historica_Pct,Incidente_Fuga_Mas_Reciente,Bajas_Personal_Causadas,Tasa_Neutralizacion_Pct,Protocolo_Terminacion,Estado_Regulatorio,Aprobacion_Comite_Bioseguridad,Presupuesto_Mantenimiento_USD,Costo_Por_Unidad_USD,Estado_Publicacion_Interna,Clasificacion_Documental,Patentes_Bio_Aplicadas,Potencial_Armamento,Entorno_Operacion,Region_Geografica,Numero_Instalaciones,Socio_Externo_CRO,Puntuacion_Contencion,Incidentes_Protocolo,Cumplimiento_Bioseguridad_Pct,Tasa_Retencion_Especimenes_Pct,Tiempo_Desarrollo_Dias,Año_Creacion,Mes_Creacion,Trimestre_Creacion,Estado_Proyecto
BOW-9584-2580,UC-BOW-956-2015,Terrasave Biotecnología,Hunter Alpha,Dra. Elena Kravchenko,Laboratorio Móvil Contenedor BX-12,Zombie,Cepa NE-α,NIVEL-1 Mínimo,Jaula Biométrica,Cuarentena,28,10,11,18,451.8,2.34,2018-08-07,2020-04-12,614,Reactivo Calor,72.2,23.4,17.4,22.2,2013-11-06 00:00:00,50,45.6,Auto-Destrucción Inducida,Expediente Destruido,Aprobado,4341806,67774,No Publicado,SECRETO,4,Alto,Urbano,América del Norte,12,Laboratorios Kendo,63.6,5,73.2,95.7,3458,2018,8,Q3,Cerrado
BOW-6636-2581,UC-BOW-845-2018,Laboratorios Veronica S.L.,Eliminador,Dra. Elena Kravchenko,Instalación de Ciudad Flotante Terragrigia,Animal Mutado,Virus-T,NIVEL-6 EXTINCIÓN,Cápsula de Gas Paralizante,Activo,13,1,11,16,218.5,2.8,2019-03-19,2022-06-11,1180,Semi-Controlado,76.4,23.0,36.2,18.7,2015-12-18 00:00:00,146,81.5,Gas VX-7,Archivado,Clasificado,3257659,201674,Clasificado Interno,ULTRA SECRETO,8,En Evaluación,Acuático,América del Norte,6,BioResearch Corp.,62.2,11,98.7,68.1,925,2019,3,Q1,Suspendido
BOW-1164-2582,UC-BOW-425-2021,Terrasave Biotecnología,Licker Beta,Dr. William Birkin,Torre Umbrella - Ciudad Isla,Licker,Mutación Natural,NIVEL-1 Mínimo,Túnel Subterráneo Sellado,Clasificado,46,10,35,0,749.3,2.21,2008-12-15,2013-02-20,1528,Reactivo Movimiento,57.8,41.7,37.8,6.5,2021-08-05 00:00:00,32,84.9,Auto-Destrucción Inducida,Clasificado TS/SCI,Rechazado,1672315,72754,Restringido,SECRETO,0,Alto,Acuático,Oriente Medio,12,Laboratorios Kendo,78.2,8,63.3,84.4,1480,2008,12,Q4,Activo
BOW-2634-2583,UC-BOW-416-2023,WilPharma Corp.,Hunter Alpha,Dra. Elena Kravchenko,Complejo Subterráneo NEST-2,G-Type,T-Veronica,NIVEL-2 Bajo,Cápsula de Gas Paralizante,Degradado,35,18,17,28,633.2,3.56,2014-02-12,2019-01-11,1794,Agresivo,19.2,83.7,31.7,19.8,2021-04-06 00:00:00,103,41.6,Gas VX-7,Expediente Destruido,Aprobado,2827915,353025,Restringido,SECRETO,6,Bajo,Acuático,Oriente Medio,1,Classified Partner,54.2,8,80.7,76.2,2051,2014,2,Q1,Activo
BOW-8960-2584,UC-BOW-416-2014,Corporación Umbrella,Tyrant Nemesis T-Type,Dr. Albert Wesker,Centro de Pruebas Arklay B3,Hunter,Uroboros,NIVEL-1 Mínimo,Jaula Biométrica,Degradado,26,20,3,1,73.2,2.8,2016-05-13,2018-02-20,648,Obediente (Verbal),84.9,18.7,5.8,3.8,2021-10-07 00:00:00,130,80.4,Auto-Destrucción Inducida,Activo en Base de Datos,Suspendido,4856794,448687,No Publicado,SECRETO,2,Alto,Tropical,América del Norte,4,Umbrella-EU,43.8,0,73.0,79.9,195,2016,5,Q2,Archivado
BOW-8111-2585,UC-BOW-169-2005,División BioWeapon BSAA,G-Adulto Fase 4,Dr. William Birkin,Instalación de Ciudad Flotante Terragrigia,Tyrant,Cepa NE-α,NIVEL-4 Alto,Celda Reforzada T-Metal,Activo,11,3,6,5,710.0,1.51,2016-11-06,2017-04-24,169,Reactivo Calor,94.8,6.9,14.4,22.3,2023-04-02 00:00:00,49,93.1,Crioablación,Expediente Destruido,Suspendido,1614432,324535,Restringido,SECRETO,3,Bajo,Urbano,África Sub-Sahariana,5,BioResearch Corp.,71.2,13,63.5,51.9,1081,2016,11,Q4,Cerrado
BOW-2196-2586,UC-BOW-805-2018,Industrias Uroboros,Tyrant T-078 (Mr. X),Dr. Morpheus DuVall,Centro de Pruebas Arklay B3,Hunter,T-Veronica,NIVEL-5 Crítico,Tanque Criogénico,Congelado Criónico,21,13,4,16,144.8,2.56,2023-11-17,2024-11-30,379,Agresivo,87.6,9.4,21.2,5.4,2020-11-02 00:00:00,84,63.9,Protocolo Tyrant-Kill,Expediente Destruido,Aprobado,2819378,238028,No Publicado,RESERVADO,1,En Evaluación,Urbano,Europa del Este,3,Classified Partner,46.1,15,68.8,71.4,859,2023,11,Q4,Cerrado
BOW-9915-2587,UC-BOW-220-2008,Corporación Umbrella,Tyrant T-103,Dra. Elena Kravchenko,Complejo de Entrenamiento Umbrella,Animal Mutado,Virus-G,NIVEL-6 EXTINCIÓN,Cápsula de Gas Paralizante,Cuarentena,5,1,1,23,399.7,4.42,2009-03-28,2012-08-16,1237,Reactivo Calor,77.3,20.7,30.6,11.9,Sin Registro,58,79.0,Explosivo C4 Interno,Clasificado TS/SCI,Aprobado,1161764,390185,Archivado TS,RESERVADO,7,En Evaluación,Ártico,Oriente Medio,7,Sin Socio,61.8,1,88.5,71.4,2117,2009,3,Q1,En Revisión
BOW-6593-2588,UC-BOW-300-2010,Industrias Uroboros,Licker Delta,Dr. Richard Aiken,Torre Umbrella - Ciudad Isla,Experimental,Progenitor Puro,NIVEL-1 Mínimo,Jaula Biométrica,Degradado,41,38,2,28,691.0,2.91,2020-08-29,2021-12-28,486,Agresivo,16.7,81.2,0.1,9.6,2015-06-13 00:00:00,147,96.6,Auto-Destrucción Inducida,En Revisión Comité,Rechazado,1536012,487939,No Publicado,SECRETO,3,Uso Inmediato,Ártico,América del Sur,1,Classified Partner,49.7,2,67.2,57.5,927,2020,8,Q3,Archivado
BOW-4234-2589,UC-BOW-867-2005,División BioWeapon BSAA,Morpheus DuVall Mutado,Dr. Morpheus DuVall,Complejo de Entrenamiento Umbrella,Zombie,Cepa NE-α,NIVEL-1 Mínimo,Cápsula de Gas Paralizante,Clasificado,20,12,2,14,461.7,2.93,2010-08-25,2011-05-05,253,Agresivo,41.6,55.1,35.6,17.1,2012-02-04 00:00:00,65,96.9,Sin Protocolo Asignado,Activo en Base de Datos,Clasificado,4946763,55938,Archivado TS,RESERVADO,7,En Evaluación,Ártico,África Sub-Sahariana,2,BioResearch Corp.,47.5,11,96.2,99.8,772,2010,8,Q3,Archivado
BOW-5753-2590,UC-BOW-710-2010,WilPharma Corp.,Shark-Man,Dra. Alexia Ashford,Complejo de Entrenamiento Umbrella,Hunter,Cepa NE-α,NIVEL-1 Mínimo,Cápsula de Gas Paralizante,Fugado,34,8,7,21,712.9,1.64,2008-04-07,2012-03-07,1430,Reactivo Calor,48.6,52.9,1.6,0.0,2010-08-29 00:00:00,118,35.6,Auto-Destrucción Inducida,En Revisión Comité,Clasificado,2625067,401463,Archivado TS,RESERVADO,0,Uso Inmediato,Subterráneo,Europa del Este,5,Laboratorios Kendo,60.2,16,78.7,51.3,1133,2008,4,Q2,Suspendido
BOW-4590-2591,UC-BOW-865-2023,División BioWeapon BSAA,Tyrant T-001,Dr. Rodrigo Juan Raval,Centro de Pruebas Arklay B3,Animal Mutado,Mutación Natural,NIVEL-3 Moderado,Celda Reforzada T-Metal,Congelado Criónico,14,10,0,12,721.6,2.05,2011-12-01,2012-11-02,337,Obediente (Verbal),86.7,10.9,34.8,16.6,2020-03-25 00:00:00,130,98.4,Auto-Destrucción Inducida,Activo en Base de Datos,Rechazado,2692797,329393,Clasificado Interno,ULTRA SECRETO,7,Alto,Subterráneo,América del Sur,11,Sin Socio,49.6,8,63.2,61.5,691,2011,12,Q4,Archivado
BOW-8824-2592,UC-BOW-453-2020,Blue Umbrella Ltda.,Carrier (Portador de Mutación),Dr. Morpheus DuVall,Instalación Africana Kijuju,Planta Mutada,Virus-G,NIVEL-4 Alto,Cápsula de Gas Paralizante,Clasificado,22,6,4,9,86.2,4.44,2023-12-29,2024-04-26,119,Reactivo Calor,22.3,73.1,11.6,15.6,2014-09-28 00:00:00,34,86.0,Sin Protocolo Asignado,Clasificado TS/SCI,Suspendido,3428188,446030,No Publicado,ULTRA SECRETO,7,En Evaluación,Tropical,Asia-Pacífico,9,Classified Partner,77.2,8,73.8,64.3,2218,2023,12,Q4,Suspendido
BOW-3268-2593,UC-BOW-910-2013,Terrasave Biotecnología,Shark-Man,Dr. Richard Aiken,Instalación Agricultora Sheena Island,G-Type,Mutación Natural,NIVEL-3 Moderado,Contenedor Sellado T-Rojo,Degradado,50,9,21,7,768.9,1.91,2020-10-23,2024-04-09,1264,Semi-Controlado,81.9,14.0,3.0,21.0,2011-07-31 00:00:00,24,49.8,Crioablación,Activo en Base de Datos,Aprobado,2939299,73006,No Publicado,ULTRA SECRETO,6,Medio,Acuático,Oriente Medio,1,Classified Partner,68.5,13,89.3,71.9,3038,2020,10,Q4,Suspendido
BOW-6146-2594,UC-BOW-713-2012,Fundación Spencer,G-Adulto Fase 1,Dra. Alexia Ashford,Mansión Spencer - Arklay,Zombie,Uroboros,NIVEL-4 Alto,Cápsula de Gas Paralizante,Activo,40,22,7,20,390.1,4.07,2016-06-21,2021-04-16,1760,Semi-Controlado,36.3,62.1,19.5,23.5,2022-04-28 00:00:00,45,72.5,Auto-Destrucción Inducida,Activo en Base de Datos,Rechazado,3432024,368549,Restringido,CONFIDENCIAL,6,En Evaluación,Subterráneo,África Sub-Sahariana,3,Sin Socio,53.6,1,82.1,84.2,742,2016,6,Q2,Activo
BOW-4734-2595,UC-BOW-233-2018,Blue Umbrella Ltda.,G-Adulto Fase 2,Dr. Rodrigo Juan Raval,Torre Umbrella - Ciudad Isla,Hunter,Virus-G,NIVEL-6 EXTINCIÓN,Celda Reforzada T-Metal,Fugado,50,39,6,29,380.7,2.26,2022-06-12,2027-05-01,1784,Reactivo Movimiento,83.6,12.0,10.5,3.3,Sin Registro,73,52.4,Protocolo Tyrant-Kill,Clasificado TS/SCI,Aprobado,3582904,91276,No Publicado,SECRETO,3,Uso Inmediato,Montañoso,Asia-Pacífico,4,BioResearch Corp.,97.8,19,60.6,86.6,3408,2022,6,Q2,Cerrado
BOW-3625-2596,UC-BOW-212-2018,WilPharma Corp.,Oscuro (Tyrant Experimental),Dr. William Birkin,Laboratorio Submarina Calcos,Planta Mutada,T-Abyss,NIVEL-5 Crítico,Túnel Subterráneo Sellado,Activo,26,11,2,9,661.7,3.72,2018-05-26,2022-10-09,1597,Reactivo Movimiento,43.8,61.0,9.0,5.7,Sin Registro,73,65.3,Gas VX-7,Expediente Destruido,Pendiente,1532416,153827,Clasificado Interno,ULTRA SECRETO,5,Uso Inmediato,Bunker Sellado,Europa del Este,12,Umbrella-EU,69.4,15,82.8,56.4,203,2018,5,Q2,Suspendido
BOW-4936-2597,UC-BOW-642-2005,Terrasave Biotecnología,Palanca (Zombie Intestinado),Dra. Alexia Ashford,Laboratorio Submarina Calcos,G-Type,Uroboros,NIVEL-6 EXTINCIÓN,Cápsula de Gas Paralizante,Clasificado,5,2,1,21,672.6,4.14,2018-12-18,2020-11-16,699,Obediente (Verbal),46.9,54.9,22.9,4.2,2010-10-18 00:00:00,28,65.8,Gas VX-7,Clasificado TS/SCI,Clasificado,1529168,365572,Archivado TS,CONFIDENCIAL,1,Bajo,Subterráneo,Oriente Medio,6,Classified Partner,75.7,7,73.9,78.9,2687,2018,12,Q4,Cerrado
BOW-8030-2598,UC-BOW-628-2014,WilPharma Corp.,Cerbero,Dr. Lance Hall,Centro de Pruebas Arklay B3,Licker,Progenitor Puro,NIVEL-4 Alto,Celda Reforzada T-Metal,Eliminado,49,49,0,3,120.9,2.31,2018-10-12,2021-05-31,962,No Responsivo,87.4,10.4,35.7,11.6,2014-08-01 00:00:00,138,62.6,Auto-Destrucción Inducida,Clasificado TS/SCI,Pendiente,789649,214731,Restringido,CONFIDENCIAL,4,Uso Inmediato,Montañoso,América del Norte,3,Classified Partner,85.6,6,65.3,80.9,2521,2018,10,Q4,Archivado
BOW-1075-2599,UC-BOW-840-2014,Blue Umbrella Ltda.,Ivy (Planta Zombie),Dr. Morpheus DuVall,Base de Investigación Rockfort,G-Type,Virus-G,NIVEL-3 Moderado,Jaula Biométrica,Clasificado,20,18,1,22,90.2,1.59,2019-06-30,2020-01-29,213,Autónomo,20.9,75.5,19.2,14.8,2018-09-22 00:00:00,40,59.5,Auto-Destrucción Inducida,Expediente Destruido,Aprobado,4329339,405205,No Publicado,CONFIDENCIAL,1,Alto,Subterráneo,Oriente Medio,12,Sin Socio,69.7,5,92.2,89.2,626,2019,6,Q2,Activo
BOW-9879-2600,UC-BOW-186-2016,División BioWeapon BSAA,Zombie Corredor,Dra. Elena Kravchenko,Base de Investigación Rockfort,G-Type,Mutación Natural,NIVEL-2 Bajo,Cápsula de Gas Paralizante,Activo,22,9,8,14,718.4,3.92,2014-07-29,2017-01-11,897,Obediente (Verbal),51.2,50.6,25.0,8.5,Sin Registro,40,52.1,Auto-Destrucción Inducida,Clasificado TS/SCI,Aprobado,3835656,408048,No Publicado,SECRETO,5,Medio,Bunker Sellado,Asia-Pacífico,8,Classified Partner,75.4,12,76.8,90.4,1453,2014,7,Q3,Archivado
BOW-8161-2601,UC-BOW-495-2023,Fundación Spencer,Araña Gigante,Dr. Oswell Spencer,Instalación Agricultora Sheena Island,G-Type,T-Veronica,NIVEL-4 Alto,Contenedor Sellado T-Rojo,Clasificado,34,9,20,2,488.6,2.01,2019-09-14,2021-07-31,686,No Responsivo,89.1,13.5,8.2,12.6,Sin Registro,141,93.2,Sin Protocolo Asignado,Clasificado TS/SCI,Rechazado,3941921,301297,Archivado TS,SECRETO,1,Bajo,Bunker Sellado,América del Sur,2,Umbrella-EU,69.7,9,72.7,73.0,2069,2019,9,Q3,En Revisión
BOW-1199-2602,UC-BOW-969-2008,Corporación Umbrella,Tyrant T-001,Dr. Alexander Ashford,Complejo de Entrenamiento Umbrella,Hunter,Uroboros,NIVEL-2 Bajo,Jaula Biométrica,Fugado,29,11,2,6,113.5,2.09,2011-05-16,2012-04-17,337,No Responsivo,14.7,88.0,3.8,20.5,2020-04-07 00:00:00,117,97.9,Protocolo NEMESIS,Activo en Base de Datos,Rechazado,1937095,356461,Restringido,ULTRA SECRETO,4,Medio,Tropical,África Sub-Sahariana,1,BioResearch Corp.,74.3,20,93.3,98.5,1047,2011,5,Q2,Cerrado
BOW-7513-2603,UC-BOW-441-2007,WilPharma Corp.,Cerebros,Dra. Elena Kravchenko,Centro de Pruebas Arklay B3,Animal Mutado,T-Veronica,NIVEL-5 Crítico,Jaula Biométrica,Degradado,10,0,5,4,543.6,2.56,2013-12-10,2016-04-08,850,Reactivo Movimiento,38.0,58.5,37.8,14.4,2018-08-19 00:00:00,143,59.1,Protocolo NEMESIS,Archivado,Clasificado,2995334,359410,No Publicado,ULTRA SECRETO,2,En Evaluación,Acuático,América del Norte,7,BioResearch Corp.,85.1,16,84.3,91.7,3575,2013,12,Q4,Archivado
BOW-5347-2604,UC-BOW-518-2011,Industrias Uroboros,Superviviente Mutado,Dr. Alexander Ashford,Laboratorio Submarina Calcos,Zombie,Virus-C,NIVEL-2 Bajo,Cápsula de Gas Paralizante,En Pruebas,17,1,8,4,480.0,2.49,2008-02-23,2012-07-12,1601,Semi-Controlado,38.4,65.5,4.3,15.2,Sin Registro,87,59.7,Explosivo C4 Interno,En Revisión Comité,Pendiente,4148175,369010,Clasificado Interno,RESERVADO,1,Alto,Ártico,África Sub-Sahariana,4,BioResearch Corp.,66.0,12,64.0,82.8,355,2008,2,Q1,En Revisión
BOW-9456-2605,UC-BOW-471-2015,Fundación Spencer,Tyrant T-002,Dr. James Marcus,Instalación NEST - Raccoon City,Zombie,Uroboros,NIVEL-2 Bajo,Cápsula de Gas Paralizante,Degradado,38,18,15,4,664.0,4.13,2006-06-27,2008-05-25,698,Obediente (Verbal),54.3,49.6,7.2,22.8,2016-09-06 00:00:00,94,94.8,Sin Protocolo Asignado,Activo en Base de Datos,Suspendido,310515,310793,Clasificado Interno,ULTRA SECRETO,7,En Evaluación,Bunker Sellado,Asia-Pacífico,10,BioResearch Corp.,98.2,5,67.7,85.2,1944,2006,6,Q2,Activo
BOW-8204-2606,UC-BOW-150-2007,Terrasave Biotecnología,Oscuro (Tyrant Experimental),Dr. Lance Hall,Base de Investigación Rockfort,Hunter,Virus-G,NIVEL-1 Mínimo,Contenedor Sellado T-Rojo,Activo,48,47,1,11,585.4,1.54,2012-11-09,2016-04-14,1252,Reactivo Movimiento,28.1,68.0,13.7,7.6,Sin Registro,63,64.4,Gas VX-7,Activo en Base de Datos,Clasificado,3811401,294225,Archivado TS,SECRETO,8,Medio,Montañoso,América del Norte,8,Umbrella-EU,69.1,19,93.9,61.8,2978,2012,11,Q4,Cerrado
BOW-8243-2607,UC-BOW-540-2017,Terrasave Biotecnología,Alexia Ashford Forma 1,Dr. Oswell Spencer,Laboratorio Submarina Calcos,Animal Mutado,Virus-G,NIVEL-5 Crítico,Cápsula de Gas Paralizante,Cuarentena,28,2,3,21,475.9,1.93,2013-11-06,2016-05-10,916,Agresivo,50.0,52.0,4.6,17.6,2021-07-08 00:00:00,59,63.5,Explosivo C4 Interno,Clasificado TS/SCI,Pendiente,2574228,174850,Archivado TS,ULTRA SECRETO,0,Medio,Urbano,África Sub-Sahariana,10,BioResearch Corp.,57.9,13,78.9,95.5,2222,2013,11,Q4,Archivado
BOW-2272-2608,UC-BOW-318-2020,División BioWeapon BSAA,G-Adulto Fase 2,Dra. Alexia Ashford,Laboratorio Móvil Contenedor BX-12,Hunter,Virus-G,NIVEL-4 Alto,Cápsula de Gas Paralizante,Fugado,35,32,2,2,662.8,4.44,2012-04-30,2012-12-31,245,Obediente (Verbal),21.9,76.9,16.8,23.4,2015-03-19 00:00:00,97,69.3,Auto-Destrucción Inducida,Clasificado TS/SCI,Clasificado,2278967,141109,Clasificado Interno,SECRETO,3,Medio,Ártico,África Sub-Sahariana,1,BioResearch Corp.,63.1,6,97.5,75.0,369,2012,4,Q2,Activo
BOW-8669-2609,UC-BOW-100-2008,Corporación Umbrella,Cerebros,Dr. Lance Hall,Centro de Pruebas Arklay B3,Zombie,Cepa NE-α,NIVEL-5 Crítico,Tanque Criogénico,Activo,21,5,6,20,236.3,2.09,2024-08-04,2025-11-15,468,Agresivo,85.9,9.9,0.4,17.5,Sin Registro,139,33.4,Explosivo C4 Interno,Clasificado TS/SCI,Rechazado,1354106,224126,Clasificado Interno,ULTRA SECRETO,5,En Evaluación,Montañoso,América del Sur,6,Laboratorios Kendo,71.0,13,91.6,87.9,1744,2024,8,Q3,Suspendido
BOW-3253-2610,UC-BOW-569-2012,Laboratorios Veronica S.L.,Eliminador,Dr. Alexander Ashford,Instalación Agricultora Sheena Island,Planta Mutada,Cepa NE-α,NIVEL-2 Bajo,Celda Reforzada T-Metal,Degradado,41,21,3,6,457.6,3.76,2011-09-30,2014-12-22,1179,Semi-Controlado,29.4,71.7,13.7,15.6,Sin Registro,147,80.5,Sin Protocolo Asignado,Expediente Destruido,Suspendido,1037019,399249,Clasificado Interno,ULTRA SECRETO,6,Bajo,Subterráneo,Oriente Medio,12,Classified Partner,93.2,11,88.4,58.4,1713,2011,9,Q3,Archivado
BOW-7757-2611,UC-BOW-869-2005,Fundación Spencer,Morpheus DuVall Mutado,Dra. Monica Stevens,Base Antártica Umbrella,Experimental,Uroboros,NIVEL-2 Bajo,Túnel Subterráneo Sellado,En Pruebas,31,18,5,13,467.8,2.83,2014-06-23,2017-02-01,954,Reactivo Calor,33.9,66.1,31.4,14.7,2013-09-28 00:00:00,59,43.3,Explosivo C4 Interno,En Revisión Comité,Suspendido,832081,244312,No Publicado,CONFIDENCIAL,0,Medio,Urbano,Asia-Pacífico,8,Laboratorios Kendo,69.5,14,65.9,70.6,1635,2014,6,Q2,Archivado
BOW-2827-2612,UC-BOW-462-2024,Corporación Umbrella,G-Adulto Fase 4,Dra. Elena Kravchenko,Base Antártica Umbrella,Animal Mutado,Virus-C,NIVEL-2 Bajo,Celda Reforzada T-Metal,Activo,19,12,2,5,587.3,3.39,2007-03-06,2009-05-26,812,Reactivo Calor,84.5,11.1,25.2,21.1,Sin Registro,19,36.5,Protocolo Tyrant-Kill,Clasificado TS/SCI,Pendiente,1716579,67335,Archivado TS,CONFIDENCIAL,8,Medio,Montañoso,Asia-Pacífico,3,BioResearch Corp.,49.6,19,82.6,98.4,555,2007,3,Q1,Archivado
BOW-5679-2613,UC-BOW-545-2013,Blue Umbrella Ltda.,Espolón (Zombi Espinado),Dr. Morpheus DuVall,Instalación Africana Kijuju,G-Type,T-Veronica,NIVEL-3 Moderado,Cápsula de Gas Paralizante,Fugado,4,0,1,26,389.3,3.25,2020-05-18,2021-11-29,560,Reactivo Calor,37.4,57.9,10.7,4.8,2015-04-16 00:00:00,137,68.2,Sin Protocolo Asignado,Expediente Destruido,Rechazado,4677317,189769,Clasificado Interno,RESERVADO,5,Uso Inmediato,Tropical,África Sub-Sahariana,6,Laboratorios Kendo,72.6,0,99.7,88.9,2930,2020,5,Q2,En Revisión
BOW-4834-2614,UC-BOW-703-2024,Corporación Umbrella,Zombie Corredor,Dr. Richard Aiken,Complejo Subterráneo NEST-2,Hunter,T-Abyss,NIVEL-2 Bajo,Tanque Criogénico,Congelado Criónico,15,5,3,16,115.6,4.0,2014-11-26,2015-11-17,356,Agresivo,52.9,46.6,17.9,24.1,2012-09-26 00:00:00,92,69.8,Protocolo Tyrant-Kill,Activo en Base de Datos,Suspendido,2489331,326326,Restringido,RESERVADO,8,Alto,Tropical,Asia-Pacífico,1,Sin Socio,76.1,1,92.5,82.6,2261,2014,11,Q4,Archivado
BOW-4185-2615,UC-BOW-670-2008,Corporación Umbrella,Licker Beta,Dr. Oswell Spencer,Mansión Spencer - Arklay,Licker,Virus-C,NIVEL-1 Mínimo,Contenedor Sellado T-Rojo,Congelado Criónico,48,4,20,15,443.5,3.86,2020-11-15,2022-05-06,537,Reactivo Movimiento,21.6,74.8,3.8,15.5,2020-09-08 00:00:00,25,68.1,Auto-Destrucción Inducida,En Revisión Comité,Pendiente,3658731,251401,No Publicado,SECRETO,7,Medio,Subterráneo,Oriente Medio,8,Classified Partner,98.8,4,96.2,92.6,1982,2020,11,Q4,En Revisión
BOW-2948-2616,UC-BOW-773-2011,Fundación Spencer,Mosca Tse-Tse Mutante,Dr. Alexander Ashford,Torre Umbrella - Ciudad Isla,Planta Mutada,Virus-C,NIVEL-2 Bajo,Túnel Subterráneo Sellado,Degradado,1,0,1,26,729.5,4.0,2009-12-19,2010-12-07,353,Semi-Controlado,82.3,14.9,18.8,6.7,2017-09-09 00:00:00,62,69.4,Auto-Destrucción Inducida,Activo en Base de Datos,Pendiente,2856228,275387,Clasificado Interno,CONFIDENCIAL,7,Alto,Tropical,Europa del Este,9,Classified Partner,92.6,6,61.9,79.2,2592,2009,12,Q4,Suspendido
BOW-9943-2617,UC-BOW-945-2009,Corporación Umbrella,Licker Beta,Dr. William Birkin,Torre Umbrella - Ciudad Isla,Licker,Virus-T,NIVEL-1 Mínimo,Celda Reforzada T-Metal,Cuarentena,38,22,2,4,311.7,2.99,2013-01-27,2014-11-14,656,Agresivo,11.8,84.9,20.0,20.6,Sin Registro,87,57.4,Gas VX-7,Expediente Destruido,Aprobado,1776015,51365,No Publicado,ULTRA SECRETO,3,Medio,Tropical,Europa del Este,2,Umbrella-EU,98.6,4,79.4,98.8,414,2013,1,Q1,Activo
BOW-2659-2618,UC-BOW-119-2022,Industrias Uroboros,Zombie Corredor,Dr. William Birkin,Plataforma Offshore LIN-01,G-Type,T-Veronica,NIVEL-2 Bajo,Celda Reforzada T-Metal,En Pruebas,28,17,4,21,602.3,4.11,2016-03-21,2017-10-31,589,Obediente (Verbal),18.0,78.1,15.3,5.3,2015-09-21 00:00:00,22,78.7,Explosivo C4 Interno,Activo en Base de Datos,Rechazado,2890869,420456,No Publicado,CONFIDENCIAL,4,Medio,Urbano,África Sub-Sahariana,3,Sin Socio,46.8,7,65.7,65.4,2350,2016,3,Q1,Archivado
BOW-5558-2619,UC-BOW-543-2019,Laboratorios Veronica S.L.,Zombie Corredor,Dr. William Birkin,Laboratorio Móvil Contenedor BX-12,Animal Mutado,Mutación Natural,NIVEL-2 Bajo,Cápsula de Gas Paralizante,Eliminado,13,5,8,11,762.9,3.7,2024-10-16,2029-07-22,1740,Reactivo Calor,15.1,87.5,18.2,1.7,2020-11-16 00:00:00,63,54.2,Auto-Destrucción Inducida,Activo en Base de Datos,Clasificado,2368675,381172,Restringido,RESERVADO,4,Uso Inmediato,Ártico,América del Sur,7,Laboratorios Kendo,46.9,15,72.3,50.3,1649,2024,10,Q4,Suspendido
BOW-6425-2620,UC-BOW-220-2013,Fundación Spencer,Tyrant T-002,Dr. Cameron White,Instalación Africana Kijuju,Hunter,Progenitor Puro,NIVEL-6 EXTINCIÓN,Bóveda Magnética,Clasificado,10,3,4,30,727.4,3.15,2014-07-03,2015-07-23,385,Reactivo Calor,42.4,58.3,27.4,14.9,2019-05-01 00:00:00,0,30.5,Protocolo Tyrant-Kill,En Revisión Comité,Aprobado,3629288,74349,Archivado TS,RESERVADO,1,Alto,Ártico,Oriente Medio,5,Classified Partner,61.5,8,63.3,78.3,3415,2014,7,Q3,Cerrado
BOW-1921-2621,UC-BOW-636-2005,Blue Umbrella Ltda.,Ivy Venenosa,Dra. Alex Wesker,Laboratorio Móvil Contenedor BX-12,Zombie,Cepa NE-α,NIVEL-2 Bajo,Cápsula de Gas Paralizante,Cuarentena,5,1,4,21,174.6,3.05,2019-10-01,2022-09-16,1081,Agresivo,66.3,29.2,5.6,2.5,Sin Registro,117,74.4,Crioablación,En Revisión Comité,Aprobado,4204388,124361,Clasificado Interno,CONFIDENCIAL,6,Medio,Ártico,Asia-Pacífico,8,Umbrella-EU,51.7,6,72.9,95.7,1773,2019,10,Q4,Activo
BOW-4116-2622,UC-BOW-893-2011,Industrias Uroboros,Hunter Alpha,Dr. Lance Hall,Laboratorio Subterráneo Antartica-B,G-Type,Mutación Natural,NIVEL-3 Moderado,Cápsula de Gas Paralizante,Fugado,4,0,2,0,617.7,4.28,2013-04-29,2014-10-25,544,Agresivo,23.4,74.1,36.4,6.3,2018-03-07 00:00:00,17,53.8,Explosivo C4 Interno,En Revisión Comité,Suspendido,2820666,414483,Archivado TS,SECRETO,1,Uso Inmediato,Bunker Sellado,América del Sur,10,Classified Partner,84.0,11,90.4,64.8,1825,2013,4,Q2,Cerrado
