ID_Transaccion,Fecha_Venta,Año,Mes,Trimestre,Producto,Categoria,Presentacion,Lote_ID,Fecha_Vencimiento,Proveedor,Ciudad,Region,Canal_Venta,Metodo_Pago,Estado_Pedido,Cantidad,Precio_Unitario_USD,Subtotal_USD,Descuento_Pct,Monto_Descuento_USD,Total_Neto_USD,IVA_19pct_USD,Total_Con_IVA_USD
TRX-002053,2023-03-20,2023,3,Q1,Adravil 400mg,Antiinflamatorio,Capsula,LOTE-78175,2025-05-20,Paraguas Distribuciones,Edonia,Europe,Hospital Público,Cheque,Devuelto,239,6.23,1488.97,0.0,0.0,1488.97,282.9,1771.87
TRX-002054,2023-03-20,2023,3,Q1,AntibioMax 500,Antibiotico,Capsula,LOTE-65999,2025-08-01,GenTech Medical,Tall Oaks,East,Farmacia Minorista,Transferencia,Devuelto,377,15.13,5704.01,0.0,0.0,5704.01,1083.76,6787.77
TRX-002055,2023-03-21,2023,3,Q1,Adravil 200mg,Antiinflamatorio,Capsula,LOTE-91472,2025-03-09,BioHazard Supplies,Arklay County,Midwest,Clínica Privada,Crédito,Entregado,266,4.76,1266.16,0.0,0.0,1266.16,240.57,1506.73
TRX-002056,2023-03-21,2023,3,Q1,NecroCide Gel,Topico,Gel,LOTE-52468,2026-01-01,Paraguas Distribuciones,Edonia,Europe,Distribuidor,Débito,Entregado,414,11.08,4587.12,0.0,0.0,4587.12,871.55,5458.67
TRX-002057,2023-03-21,2023,3,Q1,AntibioMax 500,Antibiotico,Capsula,LOTE-64668,2025-08-08,GenTech Medical,Harvardville,East,Clínica Privada,Transferencia,Cancelado,409,13.02,5325.18,0.0,0.0,5325.18,1011.78,6336.96
TRX-002058,2023-03-21,2023,3,Q1,Adravil 400mg,Antiinflamatorio,Capsula,LOTE-21361,2024-08-27,Tricell Biomedical,Arklay County,Midwest,Farmacia Minorista,Crédito,En tránsito,359,6.99,2509.41,0.0,0.0,2509.41,476.79,2986.2
TRX-002059,2023-03-21,2023,3,Q1,ViraCure X,Antiviral,Tableta,LOTE-40087,2025-05-06,Spencer Labs,Terragrigia,South,Online,Crédito,Entregado,340,21.72,7384.8,0.15,1107.72,6277.08,1192.65,7469.73
TRX-002060,2023-03-22,2023,3,Q1,Hemostabil,Coagulante,Inyectable,LOTE-97453,2025-05-13,Paraguas Distribuciones,Arklay County,Midwest,Clínica Privada,Efectivo,Entregado,389,44.72,17396.08,0.05,869.8,16526.28,3139.99,19666.27
TRX-002061,2023-03-22,2023,3,Q1,ThermoShield,Antipiretico,Jarabe,LOTE-49281,2025-08-19,Civivan Laboratories,Terragrigia,South,Online,Débito,En tránsito,65,7.91,514.15,0.0,0.0,514.15,97.69,611.84
TRX-002062,2023-03-22,2023,3,Q1,Hemostabil,Coagulante,Inyectable,LOTE-45792,2024-12-12,Civivan Laboratories,Sheena Island,Pacific,Hospital Público,Transferencia,Entregado,478,48.59,23226.02,0.0,0.0,23226.02,4412.94,27638.96
TRX-002063,2023-03-23,2023,3,Q1,ThermoShield,Antipiretico,Jarabe,LOTE-16166,2026-03-18,Spencer Labs,Lanshiang,Asia,Distribuidor,Débito,Entregado,177,6.96,1231.92,0.1,123.19,1108.73,210.66,1319.39
TRX-002064,2023-03-23,2023,3,Q1,ThermoShield,Antipiretico,Jarabe,LOTE-83589,2025-11-30,Farmacéutica Arklay,Mixcoatl,South,Online,Cheque,Devuelto,3,6.82,20.46,0.0,0.0,20.46,3.89,24.35
TRX-002065,2023-03-23,2023,3,Q1,OsseoFlex,Oseo,Tableta,LOTE-80809,2024-03-26,GenTech Medical,Tall Oaks,East,Clínica Privada,Cheque,Entregado,429,20.67,8867.43,0.15,1330.11,7537.32,1432.09,8969.41
TRX-002066,2023-03-23,2023,3,Q1,AntibioMax 500,Antibiotico,Capsula,LOTE-39865,2026-02-23,WilPharma Corp,Harvardville,East,Distribuidor,Crédito,En tránsito,142,13.41,1904.22,0.1,190.42,1713.8,325.62,2039.42
TRX-002067,2023-03-23,2023,3,Q1,Neurovita Complex,Suplemento,Ampolla,LOTE-95953,2025-02-23,Civivan Laboratories,Raccoon City,Midwest,Distribuidor,Cheque,En tránsito,376,13.7,5151.2,0.1,515.12,4636.08,880.86,5516.94
TRX-002068,2023-03-24,2023,3,Q1,Neurovita Complex,Suplemento,Ampolla,LOTE-40845,2024-11-13,Tricell Biomedical,Arklay County,Midwest,Online,Crédito,Entregado,158,14.21,2245.18,0.0,0.0,2245.18,426.58,2671.76
TRX-002069,2023-03-24,2023,3,Q1,OsseoFlex,Oseo,Tableta,LOTE-23303,2025-05-11,WilPharma Corp,Arklay County,Midwest,Farmacia Minorista,Débito,Entregado,498,16.38,8157.24,0.1,815.72,7341.52,1394.89,8736.41
TRX-002070,2023-03-24,2023,3,Q1,PlasmaTec,Plasma Sintetico,Inyectable,LOTE-81363,2026-01-16,Paraguas Distribuciones,Sheena Island,Pacific,Online,Débito,Cancelado,324,119.75,38799.0,0.05,1939.95,36859.05,7003.22,43862.27
TRX-002071,2023-03-24,2023,3,Q1,PlasmaTec,Plasma Sintetico,Inyectable,LOTE-42450,2025-05-29,Spencer Labs,Sheena Island,Pacific,Distribuidor,Transferencia,Entregado,146,132.07,19282.22,0.0,0.0,19282.22,3663.62,22945.84
TRX-002072,2023-03-24,2023,3,Q1,Hemostabil,Coagulante,Inyectable,LOTE-81362,2025-06-15,BioHazard Supplies,Terragrigia,South,Farmacia Minorista,Transferencia,Entregado,446,44.34,19775.64,0.05,988.78,18786.86,3569.5,22356.36
TRX-002073,2023-03-24,2023,3,Q1,Adravil 200mg,Antiinflamatorio,Capsula,LOTE-13625,2026-01-13,GenTech Medical,Sheena Island,Pacific,Farmacia Minorista,Transferencia,En tránsito,293,4.25,1245.25,0.0,0.0,1245.25,236.6,1481.85
TRX-002074,2023-03-25,2023,3,Q1,ViraCure X,Antiviral,Tableta,LOTE-25899,2025-08-19,Civivan Laboratories,Tall Oaks,East,Online,Transferencia,En tránsito,153,23.52,3598.56,0.0,0.0,3598.56,683.73,4282.29
TRX-002075,2023-03-25,2023,3,Q1,NecroCide Gel,Topico,Gel,LOTE-61778,2024-10-24,Paraguas Distribuciones,Tall Oaks,East,Distribuidor,Débito,Entregado,432,11.3,4881.6,0.0,0.0,4881.6,927.5,5809.1
TRX-002076,2023-03-25,2023,3,Q1,Hemostabil,Coagulante,Inyectable,LOTE-85930,2024-10-01,BioHazard Supplies,Mixcoatl,South,Hospital Público,Cheque,Entregado,193,50.19,9686.67,0.0,0.0,9686.67,1840.47,11527.14
TRX-002077,2023-03-25,2023,3,Q1,ThermoShield,Antipiretico,Jarabe,LOTE-34984,2024-04-25,Paraguas Distribuciones,Edonia,Europe,Distribuidor,Débito,Entregado,437,8.37,3657.69,0.0,0.0,3657.69,694.96,4352.65
TRX-002078,2023-03-25,2023,3,Q1,Adravil 400mg,Antiinflamatorio,Capsula,LOTE-45108,2024-10-05,Tricell Biomedical,Terragrigia,South,Farmacia Minorista,Débito,Devuelto,494,6.14,3033.16,0.0,0.0,3033.16,576.3,3609.46
TRX-002079,2023-03-25,2023,3,Q1,Aspirina 500mg,Analgesico,Tableta,LOTE-71461,2024-06-09,Farmacéutica Arklay,Raccoon City,Midwest,Farmacia Minorista,Crédito,Cancelado,463,2.74,1268.62,0.0,0.0,1268.62,241.04,1509.66
TRX-002080,2023-03-26,2023,3,Q1,Adravil 400mg,Antiinflamatorio,Capsula,LOTE-65158,2025-05-05,BioHazard Supplies,Terragrigia,South,Farmacia Minorista,Débito,Entregado,73,6.9,503.7,0.15,75.55,428.15,81.35,509.5
TRX-002081,2023-03-26,2023,3,Q1,ViraCure X,Antiviral,Tableta,LOTE-86757,2024-07-29,WilPharma Corp,Lanshiang,Asia,Hospital Público,Crédito,Cancelado,399,25.24,10070.76,0.0,0.0,10070.76,1913.44,11984.2
TRX-002082,2023-03-26,2023,3,Q1,Neurovita Complex,Suplemento,Ampolla,LOTE-18928,2026-03-25,Farmacéutica Arklay,Lanshiang,Asia,Distribuidor,Crédito,En tránsito,305,15.31,4669.55,0.15,700.43,3969.12,754.13,4723.25
TRX-002083,2023-03-26,2023,3,Q1,Hemostabil,Coagulante,Inyectable,LOTE-27723,2026-03-23,Tricell Biomedical,Arklay County,Midwest,Clínica Privada,Crédito,En tránsito,377,51.6,19453.2,0.0,0.0,19453.2,3696.11,23149.31
TRX-002084,2023-03-26,2023,3,Q1,AntibioMax 500,Antibiotico,Capsula,LOTE-94594,2024-10-22,WilPharma Corp,Tall Oaks,East,Farmacia Minorista,Débito,Entregado,344,15.24,5242.56,0.0,0.0,5242.56,996.09,6238.65
TRX-002085,2023-03-27,2023,3,Q1,CalmEase 10mg,Sedante,Tableta,LOTE-36671,2024-07-13,GenTech Medical,Lanshiang,Asia,Farmacia Minorista,Crédito,Entregado,452,8.18,3697.36,0.0,0.0,3697.36,702.5,4399.86
TRX-002086,2023-03-27,2023,3,Q1,Betaferon Plus,Inmunomodulador,Capsula,LOTE-74744,2025-08-03,Tricell Biomedical,Mixcoatl,South,Hospital Público,Débito,Entregado,140,33.11,4635.4,0.0,0.0,4635.4,880.73,5516.13
TRX-002087,2023-03-28,2023,3,Q1,Hemostabil,Coagulante,Inyectable,LOTE-74727,2025-06-30,Tricell Biomedical,Sheena Island,Pacific,Clínica Privada,Efectivo,En tránsito,187,51.66,9660.42,0.0,0.0,9660.42,1835.48,11495.9
TRX-002088,2023-03-28,2023,3,Q1,CellRegen,Regenerador,Ampolla,LOTE-88966,2025-11-28,Paraguas Distribuciones,Mixcoatl,South,Clínica Privada,Cheque,Entregado,293,105.87,31019.91,0.15,4652.99,26366.92,5009.71,31376.63
TRX-002089,2023-03-28,2023,3,Q1,CellRegen,Regenerador,Ampolla,LOTE-42466,2024-04-11,Umbrella Pharma S.A.,Edonia,Europe,Clínica Privada,Cheque,Entregado,61,87.81,5356.41,0.0,0.0,5356.41,1017.72,6374.13
TRX-002090,2023-03-28,2023,3,Q1,Adravil 400mg,Antiinflamatorio,Capsula,LOTE-92790,2025-03-11,GenTech Medical,Arklay County,Midwest,Clínica Privada,Débito,Entregado,485,7.32,3550.2,0.1,355.02,3195.18,607.08,3802.26
TRX-002091,2023-03-28,2023,3,Q1,Adravil 200mg,Antiinflamatorio,Capsula,LOTE-89943,2024-12-01,WilPharma Corp,Mixcoatl,South,Hospital Público,Efectivo,En tránsito,427,4.14,1767.78,0.0,0.0,1767.78,335.88,2103.66
TRX-002092,2023-03-28,2023,3,Q1,Aspirina 1000mg,Analgesico,Tableta,LOTE-82225,2025-01-30,Farmacéutica Arklay,Edonia,Europe,Online,Efectivo,Cancelado,380,3.61,1371.8,0.0,0.0,1371.8,260.64,1632.44
TRX-002093,2023-03-28,2023,3,Q1,Adravil 400mg,Antiinflamatorio,Capsula,LOTE-10309,2024-05-08,Umbrella Pharma S.A.,Tall Oaks,East,Online,Débito,Devuelto,198,6.81,1348.38,0.05,67.42,1280.96,243.38,1524.34
TRX-002094,2023-03-29,2023,3,Q1,ViraCure X,Antiviral,Tableta,LOTE-21935,2024-10-26,GenTech Medical,Edonia,Europe,Farmacia Minorista,Cheque,Entregado,295,21.09,6221.55,0.0,0.0,6221.55,1182.09,7403.64
TRX-002095,2023-03-29,2023,3,Q1,Aspirina 1000mg,Analgesico,Tableta,LOTE-98270,2025-10-16,Civivan Laboratories,Lanshiang,Asia,Distribuidor,Efectivo,Entregado,440,4.42,1944.8,0.0,0.0,1944.8,369.51,2314.31
TRX-002096,2023-03-29,2023,3,Q1,ThermoShield,Antipiretico,Jarabe,LOTE-30676,2026-02-22,GenTech Medical,Terragrigia,South,Distribuidor,Crédito,Entregado,319,7.38,2354.22,0.1,235.42,2118.8,402.57,2521.37
TRX-002097,2023-03-29,2023,3,Q1,Aspirina 1000mg,Analgesico,Tableta,LOTE-30964,2025-09-25,Spencer Labs,Terragrigia,South,Clínica Privada,Cheque,En tránsito,302,4.43,1337.86,0.1,133.79,1204.07,228.77,1432.84
TRX-002098,2023-03-29,2023,3,Q1,AntibioMax 500,Antibiotico,Capsula,LOTE-13644,2024-11-09,Farmacéutica Arklay,Mixcoatl,South,Clínica Privada,Crédito,Entregado,344,12.6,4334.4,0.0,0.0,4334.4,823.54,5157.94
TRX-002099,2023-03-29,2023,3,Q1,CellRegen,Regenerador,Ampolla,LOTE-20063,2024-10-07,Tricell Biomedical,Raccoon City,Midwest,Distribuidor,Crédito,En tránsito,11,92.81,1020.91,0.0,0.0,1020.91,193.97,1214.88
TRX-002100,2023-03-29,2023,3,Q1,ViraCure X,Antiviral,Tableta,LOTE-60535,2024-10-18,Civivan Laboratories,Raccoon City,Midwest,Online,Transferencia,En tránsito,62,21.13,1310.06,0.15,196.51,1113.55,211.57,1325.12
TRX-002101,2023-03-30,2023,3,Q1,NecroCide Gel,Topico,Gel,LOTE-38188,2024-07-11,Tricell Biomedical,Edonia,Europe,Distribuidor,Efectivo,Devuelto,333,10.54,3509.82,0.0,0.0,3509.82,666.87,4176.69
TRX-002102,2023-03-30,2023,3,Q1,PlasmaTec,Plasma Sintetico,Inyectable,LOTE-22556,2026-01-27,Spencer Labs,Mixcoatl,South,Clínica Privada,Cheque,Entregado,226,110.05,24871.3,0.0,0.0,24871.3,4725.55,29596.85
TRX-002103,2023-03-30,2023,3,Q1,ThermoShield,Antipiretico,Jarabe,LOTE-75689,2025-02-18,BioHazard Supplies,Raccoon City,Midwest,Hospital Público,Transferencia,Devuelto,153,7.1,1086.3,0.0,0.0,1086.3,206.4,1292.7
TRX-002104,2023-03-30,2023,3,Q1,ViraCure X,Antiviral,Tableta,LOTE-58111,2026-02-07,Paraguas Distribuciones,Terragrigia,South,Clínica Privada,Cheque,Entregado,199,22.86,4549.14,0.0,0.0,4549.14,864.34,5413.48
TRX-002105,2023-03-30,2023,3,Q1,ThermoShield,Antipiretico,Jarabe,LOTE-33642,2024-07-05,WilPharma Corp,Raccoon City,Midwest,Farmacia Minorista,Cheque,Entregado,52,7.3,379.6,0.15,56.94,322.66,61.31,383.97
TRX-002106,2023-03-30,2023,3,Q1,ViraCure X,Antiviral,Tableta,LOTE-14073,2025-09-04,BioHazard Supplies,Terragrigia,South,Distribuidor,Crédito,Entregado,260,22.1,5746.0,0.15,861.9,4884.1,927.98,5812.08
TRX-002107,2023-03-30,2023,3,Q1,PlasmaTec,Plasma Sintetico,Inyectable,LOTE-10773,2024-04-14,Civivan Laboratories,Terragrigia,South,Hospital Público,Débito,Cancelado,59,119.31,7039.29,0.15,1055.89,5983.4,1136.85,7120.25
TRX-002108,2023-03-30,2023,3,Q1,ViraCure X,Antiviral,Tableta,LOTE-92206,2024-07-14,BioHazard Supplies,Lanshiang,Asia,Hospital Público,Cheque,Cancelado,72,24.62,1772.64,0.0,0.0,1772.64,336.8,2109.44
TRX-002109,2023-03-31,2023,3,Q1,PlasmaTec,Plasma Sintetico,Inyectable,LOTE-30091,2025-05-11,Civivan Laboratories,Raccoon City,Midwest,Farmacia Minorista,Crédito,Devuelto,148,135.16,20003.68,0.0,0.0,20003.68,3800.7,23804.38
TRX-002110,2023-03-31,2023,3,Q1,AntibioMax 500,Antibiotico,Capsula,LOTE-41517,2025-05-16,Spencer Labs,Terragrigia,South,Clínica Privada,Débito,Devuelto,349,14.33,5001.17,0.1,500.12,4501.05,855.2,5356.25
TRX-002111,2023-03-31,2023,3,Q1,AntibioMax 500,Antibiotico,Capsula,LOTE-86013,2025-01-10,Umbrella Pharma S.A.,Edonia,Europe,Clínica Privada,Transferencia,Devuelto,63,13.76,866.88,0.0,0.0,866.88,164.71,1031.59
TRX-002112,2023-03-31,2023,3,Q1,Adravil 200mg,Antiinflamatorio,Capsula,LOTE-23029,2025-10-04,GenTech Medical,Arklay County,Midwest,Online,Débito,En tránsito,310,3.89,1205.9,0.0,0.0,1205.9,229.12,1435.02
TRX-002113,2023-03-31,2023,3,Q1,Betaferon Plus,Inmunomodulador,Capsula,LOTE-57685,2024-04-10,Farmacéutica Arklay,Sheena Island,Pacific,Online,Débito,Entregado,373,36.43,13588.39,0.1,1358.84,12229.55,2323.61,14553.16
TRX-002114,2023-03-31,2023,3,Q1,CalmEase 10mg,Sedante,Tableta,LOTE-29910,2024-09-07,Spencer Labs,Arklay County,Midwest,Distribuidor,Cheque,Devuelto,243,7.78,1890.54,0.0,0.0,1890.54,359.2,2249.74
TRX-002115,2023-03-31,2023,3,Q1,CellRegen,Regenerador,Ampolla,LOTE-38344,2024-12-10,Tricell Biomedical,Tall Oaks,East,Distribuidor,Cheque,Cancelado,493,92.57,45637.01,0.0,0.0,45637.01,8671.03,54308.04
TRX-002116,2023-04-01,2023,4,Q2,Adravil 200mg,Antiinflamatorio,Capsula,LOTE-19593,2025-06-07,Umbrella Pharma S.A.,Tall Oaks,East,Hospital Público,Efectivo,Cancelado,366,4.09,1496.94,0.15,224.54,1272.4,241.76,1514.16
TRX-002117,2023-04-01,2023,4,Q2,Adravil 200mg,Antiinflamatorio,Capsula,LOTE-35539,2024-08-16,BioHazard Supplies,Arklay County,Midwest,Clínica Privada,Débito,Entregado,330,4.12,1359.6,0.0,0.0,1359.6,258.32,1617.92
TRX-002118,2023-04-01,2023,4,Q2,ThermoShield,Antipiretico,Jarabe,LOTE-41767,2025-10-02,BioHazard Supplies,Sheena Island,Pacific,Distribuidor,Transferencia,Devuelto,107,7.06,755.42,0.15,113.31,642.11,122.0,764.11
TRX-002119,2023-04-01,2023,4,Q2,Adravil 400mg,Antiinflamatorio,Capsula,LOTE-61770,2024-05-29,Paraguas Distribuciones,Edonia,Europe,Hospital Público,Efectivo,Entregado,226,7.45,1683.7,0.0,0.0,1683.7,319.9,2003.6
TRX-002120,2023-04-01,2023,4,Q2,CellRegen,Regenerador,Ampolla,LOTE-93513,2024-07-31,Farmacéutica Arklay,Edonia,Europe,Hospital Público,Cheque,Entregado,313,88.41,27672.33,0.0,0.0,27672.33,5257.74,32930.07
TRX-002121,2023-04-02,2023,4,Q2,Aspirina 500mg,Analgesico,Tableta,LOTE-99880,2025-12-03,Paraguas Distribuciones,Tall Oaks,East,Hospital Público,Efectivo,Entregado,218,2.65,577.7,0.15,86.66,491.04,93.3,584.34
TRX-002122,2023-04-02,2023,4,Q2,CalmEase 10mg,Sedante,Tableta,LOTE-38423,2024-11-14,BioHazard Supplies,Tall Oaks,East,Farmacia Minorista,Débito,Entregado,425,7.91,3361.75,0.15,504.26,2857.49,542.92,3400.41
TRX-002123,2023-04-02,2023,4,Q2,Hemostabil,Coagulante,Inyectable,LOTE-98983,2025-08-26,WilPharma Corp,Terragrigia,South,Online,Cheque,Devuelto,241,41.29,9950.89,0.0,0.0,9950.89,1890.67,11841.56
TRX-002124,2023-04-02,2023,4,Q2,Neurovita Complex,Suplemento,Ampolla,LOTE-18725,2025-09-24,Farmacéutica Arklay,Arklay County,Midwest,Farmacia Minorista,Débito,En tránsito,259,16.91,4379.69,0.0,0.0,4379.69,832.14,5211.83
TRX-002125,2023-04-02,2023,4,Q2,PlasmaTec,Plasma Sintetico,Inyectable,LOTE-48153,2026-03-11,Civivan Laboratories,Raccoon City,Midwest,Clínica Privada,Transferencia,En tránsito,376,113.7,42751.2,0.0,0.0,42751.2,8122.73,50873.93
TRX-002126,2023-04-03,2023,4,Q2,Hemostabil,Coagulante,Inyectable,LOTE-10638,2025-12-22,GenTech Medical,Terragrigia,South,Hospital Público,Cheque,Cancelado,262,49.74,13031.88,0.1,1303.19,11728.69,2228.45,13957.14
TRX-002127,2023-04-03,2023,4,Q2,Adravil 400mg,Antiinflamatorio,Capsula,LOTE-87810,2026-01-21,Civivan Laboratories,Mixcoatl,South,Hospital Público,Débito,Entregado,5,7.05,35.25,0.05,1.76,33.49,6.36,39.85
TRX-002128,2023-04-03,2023,4,Q2,ThermoShield,Antipiretico,Jarabe,LOTE-82523,2025-04-11,BioHazard Supplies,Harvardville,East,Clínica Privada,Débito,Entregado,261,6.9,1800.9,0.1,180.09,1620.81,307.95,1928.76
TRX-002129,2023-04-03,2023,4,Q2,CalmEase 10mg,Sedante,Tableta,LOTE-33256,2024-10-17,Tricell Biomedical,Tall Oaks,East,Distribuidor,Débito,Entregado,54,9.68,522.72,0.0,0.0,522.72,99.32,622.04
TRX-002130,2023-04-03,2023,4,Q2,CellRegen,Regenerador,Ampolla,LOTE-20426,2024-06-14,Umbrella Pharma S.A.,Lanshiang,Asia,Farmacia Minorista,Débito,Entregado,47,91.37,4294.39,0.0,0.0,4294.39,815.93,5110.32
TRX-002131,2023-04-04,2023,4,Q2,NecroCide Gel,Topico,Gel,LOTE-32015,2024-07-24,Paraguas Distribuciones,Harvardville,East,Clínica Privada,Cheque,En tránsito,215,12.26,2635.9,0.15,395.38,2240.52,425.7,2666.22
TRX-002132,2023-04-04,2023,4,Q2,ViraCure X,Antiviral,Tableta,LOTE-73574,2025-03-31,Tricell Biomedical,Raccoon City,Midwest,Distribuidor,Crédito,Entregado,177,20.73,3669.21,0.0,0.0,3669.21,697.15,4366.36
TRX-002133,2023-04-05,2023,4,Q2,AntibioMax 500,Antibiotico,Capsula,LOTE-15963,2025-01-11,Paraguas Distribuciones,Arklay County,Midwest,Clínica Privada,Débito,Entregado,9,15.59,140.31,0.15,21.05,119.26,22.66,141.92
TRX-002134,2023-04-05,2023,4,Q2,Hemostabil,Coagulante,Inyectable,LOTE-34063,2026-02-17,Tricell Biomedical,Raccoon City,Midwest,Distribuidor,Transferencia,Devuelto,99,40.65,4024.35,0.15,603.65,3420.7,649.93,4070.63
TRX-002135,2023-04-05,2023,4,Q2,Adravil 400mg,Antiinflamatorio,Capsula,LOTE-42034,2024-12-06,Umbrella Pharma S.A.,Harvardville,East,Distribuidor,Efectivo,En tránsito,20,6.99,139.8,0.05,6.99,132.81,25.23,158.04
TRX-002136,2023-04-05,2023,4,Q2,PlasmaTec,Plasma Sintetico,Inyectable,LOTE-26016,2025-11-01,Umbrella Pharma S.A.,Sheena Island,Pacific,Clínica Privada,Cheque,Devuelto,378,131.08,49548.24,0.05,2477.41,47070.83,8943.46,56014.29
TRX-002137,2023-04-05,2023,4,Q2,Neurovita Complex,Suplemento,Ampolla,LOTE-81993,2025-08-12,Farmacéutica Arklay,Harvardville,East,Online,Cheque,Devuelto,241,17.01,4099.41,0.1,409.94,3689.47,701.0,4390.47
TRX-002138,2023-04-05,2023,4,Q2,Aspirina 500mg,Analgesico,Tableta,LOTE-87962,2025-10-13,Paraguas Distribuciones,Lanshiang,Asia,Clínica Privada,Débito,En tránsito,61,2.82,172.02,0.1,17.2,154.82,29.42,184.24
TRX-002139,2023-04-05,2023,4,Q2,PlasmaTec,Plasma Sintetico,Inyectable,LOTE-65895,2024-07-09,Tricell Biomedical,Sheena Island,Pacific,Clínica Privada,Efectivo,Entregado,379,132.59,50251.61,0.0,0.0,50251.61,9547.81,59799.42
TRX-002140,2023-04-06,2023,4,Q2,ThermoShield,Antipiretico,Jarabe,LOTE-73426,2025-04-08,Civivan Laboratories,Harvardville,East,Clínica Privada,Débito,Devuelto,490,8.42,4125.8,0.15,618.87,3506.93,666.32,4173.25
TRX-002141,2023-04-06,2023,4,Q2,Adravil 200mg,Antiinflamatorio,Capsula,LOTE-34549,2025-08-14,Tricell Biomedical,Terragrigia,South,Online,Efectivo,Devuelto,419,3.99,1671.81,0.0,0.0,1671.81,317.64,1989.45
TRX-002142,2023-04-06,2023,4,Q2,Aspirina 1000mg,Analgesico,Tableta,LOTE-14582,2024-12-12,Farmacéutica Arklay,Lanshiang,Asia,Hospital Público,Débito,Cancelado,178,3.88,690.64,0.0,0.0,690.64,131.22,821.86
TRX-002143,2023-04-06,2023,4,Q2,Adravil 400mg,Antiinflamatorio,Capsula,LOTE-24732,2024-12-27,Paraguas Distribuciones,Arklay County,Midwest,Online,Débito,Entregado,338,6.61,2234.18,0.0,0.0,2234.18,424.49,2658.67
TRX-002144,2023-04-06,2023,4,Q2,ThermoShield,Antipiretico,Jarabe,LOTE-33977,2024-07-02,BioHazard Supplies,Tall Oaks,East,Distribuidor,Cheque,Entregado,62,7.46,462.52,0.0,0.0,462.52,87.88,550.4
TRX-002145,2023-04-06,2023,4,Q2,PlasmaTec,Plasma Sintetico,Inyectable,LOTE-91582,2025-02-24,BioHazard Supplies,Terragrigia,South,Clínica Privada,Efectivo,Entregado,145,119.8,17371.0,0.0,0.0,17371.0,3300.49,20671.49
TRX-002146,2023-04-07,2023,4,Q2,Adravil 400mg,Antiinflamatorio,Capsula,LOTE-55571,2025-11-20,BioHazard Supplies,Arklay County,Midwest,Hospital Público,Débito,Entregado,216,7.05,1522.8,0.05,76.14,1446.66,274.87,1721.53
TRX-002147,2023-04-07,2023,4,Q2,PlasmaTec,Plasma Sintetico,Inyectable,LOTE-89219,2024-07-01,Tricell Biomedical,Edonia,Europe,Farmacia Minorista,Transferencia,Devuelto,3,112.8,338.4,0.1,33.84,304.56,57.87,362.43
TRX-002148,2023-04-07,2023,4,Q2,Aspirina 1000mg,Analgesico,Tableta,LOTE-12381,2024-04-28,Paraguas Distribuciones,Harvardville,East,Hospital Público,Transferencia,Entregado,160,4.29,686.4,0.0,0.0,686.4,130.42,816.82
TRX-002149,2023-04-07,2023,4,Q2,Neurovita Complex,Suplemento,Ampolla,LOTE-42097,2026-02-24,Farmacéutica Arklay,Harvardville,East,Online,Transferencia,En tránsito,227,14.13,3207.51,0.0,0.0,3207.51,609.43,3816.94
TRX-002150,2023-04-07,2023,4,Q2,Adravil 400mg,Antiinflamatorio,Capsula,LOTE-22803,2025-04-27,GenTech Medical,Lanshiang,Asia,Hospital Público,Débito,Cancelado,486,6.65,3231.9,0.0,0.0,3231.9,614.06,3845.96
TRX-002151,2023-04-07,2023,4,Q2,Aspirina 1000mg,Analgesico,Tableta,LOTE-96912,2025-06-16,Paraguas Distribuciones,Raccoon City,Midwest,Clínica Privada,Efectivo,Entregado,269,4.1,1102.9,0.0,0.0,1102.9,209.55,1312.45
TRX-002152,2023-04-08,2023,4,Q2,Adravil 400mg,Antiinflamatorio,Capsula,LOTE-69834,2024-04-19,WilPharma Corp,Raccoon City,Midwest,Farmacia Minorista,Crédito,Cancelado,120,7.47,896.4,0.05,44.82,851.58,161.8,1013.38
TRX-002153,2023-04-08,2023,4,Q2,Adravil 200mg,Antiinflamatorio,Capsula,LOTE-73695,2025-09-01,Paraguas Distribuciones,Harvardville,East,Distribuidor,Transferencia,Devuelto,381,4.56,1737.36,0.1,173.74,1563.62,297.09,1860.71
TRX-002154,2023-04-08,2023,4,Q2,Betaferon Plus,Inmunomodulador,Capsula,LOTE-93309,2025-06-11,Spencer Labs,Terragrigia,South,Farmacia Minorista,Efectivo,En tránsito,495,33.96,16810.2,0.1,1681.02,15129.18,2874.54,18003.72
TRX-002155,2023-04-08,2023,4,Q2,PlasmaTec,Plasma Sintetico,Inyectable,LOTE-51969,2024-10-11,Farmacéutica Arklay,Sheena Island,Pacific,Hospital Público,Cheque,Entregado,89,112.67,10027.63,0.15,1504.14,8523.49,1619.46,10142.95
TRX-002156,2023-04-09,2023,4,Q2,AntibioMax 500,Antibiotico,Capsula,LOTE-62278,2024-12-05,Farmacéutica Arklay,Arklay County,Midwest,Clínica Privada,Cheque,Devuelto,329,14.51,4773.79,0.15,716.07,4057.72,770.97,4828.69
TRX-002157,2023-04-09,2023,4,Q2,AntibioMax 500,Antibiotico,Capsula,LOTE-85405,2025-05-02,Umbrella Pharma S.A.,Sheena Island,Pacific,Clínica Privada,Débito,Cancelado,68,12.91,877.88,0.1,87.79,790.09,150.12,940.21
